tweet_id,sentiment,tweet,tokenized,compound,negative,neutral,positive
1961369507,sadness,NOO!! XBOX got red rings of death,noo xbox got red ring of death,-0.5994,0.394,0.606,0.0
1961369742,sadness,favorite shirt ruined:death by bleach  #fb,favorit shirt ruin death by bleach fb,-0.8271,0.606,0.394,0.0
1961370161,sadness,Missed getting my &quot;Twilight&quot; jacket @ modcloth! Man I wish I didn't have long monkey arms and could of gotten the L instead!!,miss get my quot twilight quot jacket modcloth man i wish i didn t have long monkey arm and could of gotten the l instead,0.2732,0.069,0.815,0.116
1961371704,sadness,@joaniemaloney yep  which sucks because i thought somewhere it said it was..,joaniemaloney yep which suck becaus i thought somewher it said it wa,-0.1779,0.206,0.638,0.156
1961372044,sadness,Suddenly I remember all the memories with him  ohhh please,suddenli i rememb all the memori with him ohhh pleas,0.0,0.0,1.0,0.0
1961373240,sadness,Paid all my bills only to go out to the mailbox to find more of them,paid all my bill onli to go out to the mailbox to find more of them,0.0,0.0,1.0,0.0
1961375321,sadness,No one wants to sit with me at lunch  I guess I'll just bury my head in my laptop and continue to be anti-social.,no one want to sit with me at lunch i guess i ll just buri my head in my laptop and continu to be anti social,-0.4939,0.168,0.784,0.049
1961375406,sadness,I think my book is gone forever... we mourn forever  SHIT!,i think my book is gone forev we mourn forev shit,-0.7506,0.444,0.556,0.0
1961377009,sadness,is a failure,is a failur,0.0,0.0,1.0,0.0
1961377527,sadness,I misses my bed  so sleepy!,i miss my bed so sleepi,-0.1531,0.286,0.714,0.0
1961379196,sadness,Earthlink says our modem is dead.  They want me to buy a new one or sign up for a one year contract ARGH!!!,earthlink say our modem is dead they want me to buy a new one or sign up for a one year contract argh,-0.6124,0.175,0.772,0.053
1961379370,sadness,Frustrated with copying 13Gigs across USB 1.1.Stupid old servers,frustrat with copi gig across usb stupid old server,-0.5267,0.298,0.702,0.0
1961379459,sadness,Drag me to hell soundtrack from Christopher Young is delayed from june 2nd to july 7. That's SUCKS pretty bad.,drag me to hell soundtrack from christoph young is delay from june nd to juli that s suck pretti bad,-0.9349,0.521,0.479,0.0
1961409415,sadness,"Ben &amp; Jerry's fail. Got email for free ice cream. Says click here to redeem coupon. When I click, I get error message  @cherrygarcia",ben amp jerri s fail got email for free ice cream say click here to redeem coupon when i click i get error messag cherrygarcia,-0.4404,0.218,0.667,0.116
1961409599,sadness,Listening to Opeth. Trying not to think about missing their show in San Antonio. Failing,listen to opeth tri not to think about miss their show in san antonio fail,-0.6249,0.282,0.718,0.0
1961409826,sadness,"Almost fell asleep under the hair dryer  so tired, feel like I'm going to puke",almost fell asleep under the hair dryer so tire feel like i m go to puke,-0.1621,0.187,0.661,0.152
1961410114,sadness,@eightwednesday @emilyhilleren I lost that membership when I got boosted to the 3 D club.  It's lonely.,eightwednesday emilyhilleren i lost that membership when i got boost to the d club it s lone,-0.1779,0.257,0.585,0.158
1961410317,sadness,"wow, I didn't realized that there is a limit to the &quot;more&quot; button. That sucks... I guess two days is the max to not sign in to twitter.  !",wow i didn t realiz that there is a limit to the quot more quot button that suck i guess two day is the max to not sign in to twitter,0.2263,0.091,0.789,0.12
1961410421,sadness,i need new running shoes!! my feet are completely torn up,i need new run shoe my feet are complet torn up,-0.25,0.182,0.818,0.0
1961410551,sadness,@jkblacker Unfortunately I'm not @jamesog - someone's squatting on that,jkblacker unfortun i m not jamesog someon s squat on that,0.0,0.0,1.0,0.0
1961412612,sadness,Young love comes to an end,young love come to an end,0.6369,0.0,0.543,0.457
1961412752,sadness,im well bored  had a great half term and i dont wanna go back to school on monday :'( enjoying the hot weatler lo0l ;),im well bore had a great half term and i dont wanna go back to school on monday enjoy the hot weatler lo l,0.8126,0.07,0.599,0.331
1961413599,sadness,Dang my own LDBF didnt give me a Follow Friday shot out,dang my own ldbf didnt give me a follow friday shot out,0.0,0.0,1.0,0.0
1961415370,sadness,This is what I am drinking instead of beer: Airport is out of beer.. At least it is carbonated...  http://mypict.me/1Zu9,thi is what i am drink instead of beer airport is out of beer at least it is carbon http mypict me zu,0.0,0.0,1.0,0.0
1961416273,sadness,@xxxmaggie oh that sucks  I'm sorry.,xxxmaggi oh that suck i m sorri,-0.4404,0.42,0.58,0.0
1961417426,sadness,i could tell its gonna be an angry day...,i could tell it gonna be an angri day,0.0,0.0,1.0,0.0
1961417506,sadness,NW Macedonia: Few rainy days in a row.,nw macedonia few raini day in a row,0.0,0.0,1.0,0.0
1961418669,sadness,I hate it when my sweetie has a bad day  http://tinyurl.com/lr22dj,i hate it when my sweeti ha a bad day http tinyurl com lr dj,-0.7003,0.367,0.51,0.122
1961418694,sadness,"@verbs_n_nouns ikr? my parents take the cake tho, they don't grocery shop and they go out to eat all the time just them 2...",verb n noun ikr my parent take the cake tho they don t groceri shop and they go out to eat all the time just them,0.0,0.0,1.0,0.0
1961420714,sadness,"@philispig  Is competition around the corner? if not take it slow for at least a week. Twisted my ankle back in jc, awfully painful.",philispig is competit around the corner if not take it slow for at least a week twist my ankl back in jc aw pain,-0.5106,0.13,0.87,0.0
1961420977,sadness,@jmorgan0909 and I'm not getting another one ... There's only 1 alfie,jmorgan and i m not get anoth one there s onli alfi,0.0,0.0,1.0,0.0
1961421307,sadness,@AC_1 welcome to the twitter world Andrew! tell david to have a twitter too haha just kiddin' i know he doesn't want to have one.. booo..,ac welcom to the twitter world andrew tell david to have a twitter too haha just kiddin i know he doesn t want to have one booo,0.5106,0.0,0.837,0.163
1961422514,sadness,I think it's unfair I have to miss the sun  all places of work should be closed an writing essays should not be allowed when it's sunny!,i think it s unfair i have to miss the sun all place of work should be close an write essay should not be allow when it s sunni,-0.656,0.224,0.776,0.0
1961422696,sadness,headache,headach,0.0,0.0,1.0,0.0
1961422811,sadness,Co-worker's last day  we are going to miss her,co worker s last day we are go to miss her,-0.1531,0.151,0.849,0.0
1961424200,sadness,Evermore &amp; End of Fashion rocks! My poor foot though! oww! injured my foot. not good. will be sore tomorrow.  details to follow  later,evermor amp end of fashion rock my poor foot though oww injur my foot not good will be sore tomorrow detail to follow later,-0.7909,0.276,0.724,0.0
1961425775,sadness,ughhh studying for finals i wish i could go to prom,ughhh studi for final i wish i could go to prom,0.4019,0.0,0.748,0.252
1961427289,sadness,Sometimes I forget that boys have feelings too,sometim i forget that boy have feel too,-0.2263,0.241,0.759,0.0
1961427930,sadness,"I also think that I'm talking to myself now. Okay I need to get to bed. BTW, I miss my brothers.",i also think that i m talk to myself now okay i need to get to bed btw i miss my brother,0.0772,0.086,0.811,0.103
1961431402,sadness,"@tommcfly It's 12:30AM, @buonotomato stopped tweeting, my brain's not functioning. I wanna cry. Haha. Philippines tour, please?  Love ya!",tommcfli it s am buonotomato stop tweet my brain s not function i wanna cri haha philippin tour pleas love ya,0.7184,0.09,0.615,0.295
1961431802,sadness,ate all my chocolate,ate all my chocol,0.0,0.0,1.0,0.0
1961431982,sadness,moving back home today. pro: obnoxiously closer to @thom1937 con: no more mpls runs/excursions for at least a year.,move back home today pro obnoxi closer to thom con no more mpl run excurs for at least a year,-0.296,0.109,0.891,0.0
1961433106,sadness,"@saxa246  ive been trying to get over her for years, its so hard to move on, when youre so in love..it sucks",saxa ive been tri to get over her for year it so hard to move on when your so in love it suck,0.1808,0.163,0.684,0.153
1961435872,sadness,@pairadocsdesign and Radio X 96.1 is going all sports next month. Radio is dead.  #grandrapids,pairadocsdesign and radio x is go all sport next month radio is dead grandrapid,-0.6486,0.264,0.736,0.0
1961436807,sadness,(sigh) guess we're not gonna meet up today.,sigh guess we re not gonna meet up today,0.0258,0.0,0.879,0.121
1961438877,sadness,i DID argue with byron because he said im fat,i did argu with byron becaus he said im fat,0.0,0.0,1.0,0.0
1961440287,sadness,Wish I was in Chicago.,wish i wa in chicago,0.4019,0.0,0.526,0.474
1961441025,sadness,So I slept 12 hrs! My body is aching,so i slept hr my bodi is ach,0.0,0.0,1.0,0.0
1961441523,sadness,@erickadiaz I get to go to coffee now  It's no fun. I hate it too!,erickadiaz i get to go to coffe now it s no fun i hate it too,-0.3818,0.307,0.521,0.172
1961449910,sadness,@billbathgate im not a doofus  it could happen wahhh!!! :'(!!!!!!!!!! im on my break!!,billbathg im not a doofu it could happen wahhh im on my break,0.0,0.0,1.0,0.0
1961450097,sadness,"@nikkibop and he's not even fat!!!! Huh, @freyalynn? He's just friggin huge!  I have a freak.",nikkibop and he s not even fat huh freyalynn he s just friggin huge i have a freak,-0.1458,0.178,0.676,0.146
1961451518,sadness,left the inn  now im at school. dang its straight up dead here!! [&lt;3Hannah],left the inn now im at school dang it straight up dead here lt hannah,-0.5267,0.224,0.677,0.099
1961452439,sadness,Blah to car repairs... almost 600 dollars...   Shopping around for a better deal.,blah to car repair almost dollar shop around for a better deal,0.3612,0.105,0.677,0.218
1961452740,sadness,@hootsuite  Darnit.  See what happens when I avoid teh interwebs for work.,hootsuit darnit see what happen when i avoid teh interweb for work,-0.296,0.18,0.82,0.0
1961453470,sadness,my apartment is emptying out more &amp; more each day.. so sad.. last week at 2000,my apart is empti out more amp more each day so sad last week at,-0.6113,0.222,0.778,0.0
1961456339,sadness,@alyssa133 awww i'm sorry  what kind of fish did you have?,alyssa awww i m sorri what kind of fish did you have,0.0,0.0,1.0,0.0
1961457475,sadness,Why are some guys so stupid? They have no idea what to do with a good girl who actually cares about them..so sad,whi are some guy so stupid they have no idea what to do with a good girl who actual care about them so sad,-0.666,0.305,0.519,0.176
1961458586,sadness,"@simonprobert yep, supposed to last all weekend. filthy weather",simonprobert yep suppos to last all weekend filthi weather,0.296,0.0,0.784,0.216
1961459823,sadness,heading to the dmv to pay them my hard-earned money,head to the dmv to pay them my hard earn money,-0.2023,0.237,0.763,0.0
1961462869,sadness,How do you forgive yourself for hurting the one you love the most?,how do you forgiv yourself for hurt the one you love the most,0.2023,0.183,0.591,0.226
1961465084,sadness,@MattyP_654  it's this damp weather...,mattyp it s thi damp weather,0.0,0.0,1.0,0.0
1961465303,sadness,@scarletty24 i know.. i suck.. i'm a master procrastinator  ... you guys don't have too much fun without me,scarletti i know i suck i m a master procrastin you guy don t have too much fun without me,0.1027,0.159,0.659,0.181
1961465481,sadness,last day off... back to work tomorrow,last day off back to work tomorrow,0.0,0.0,1.0,0.0
1961472838,sadness,wishing i was on a beach right now!!,wish i wa on a beach right now,0.4019,0.0,0.649,0.351
1961474488,sadness,Is not a happy bunny,is not a happi bunni,0.0,0.0,1.0,0.0
1961474612,sadness,"@Lesley_M Melted maybe 2 square inches of skin. Ran it under cold water for a min or two and then iced until the ice melted. Now, hurts",lesley m melt mayb squar inch of skin ran it under cold water for a min or two and then ice until the ice melt now hurt,-0.5267,0.124,0.876,0.0
1961475142,sadness,"Tbh having no credit in your phone sux. i cant even text people to see what's happening, like its totally grrrsville",tbh have no credit in your phone sux i cant even text peopl to see what s happen like it total grrrsvill,0.1027,0.182,0.62,0.198
1961477216,sadness,@MrsWilliams @Timperator fï¿½hlt sich ganz so an #montezuma #iphone,mrswilliam timper f hlt sich ganz so an montezuma iphon,0.0,0.0,1.0,0.0
1961478356,sadness,it will be my second year that i will not be there,it will be my second year that i will not be there,0.0,0.0,1.0,0.0
1961478547,sadness,@FRANK_URQUIDEZ I MISS U,frank urquidez i miss u,-0.1531,0.444,0.556,0.0
1961480390,sadness,43416 I miss you so much my heart is aching without you bub  http://is.gd/Ja9I,i miss you so much my heart is ach without you bub http is gd ja i,-0.1531,0.103,0.897,0.0
1961480516,sadness,being far too vigorous with pruning and regretting the removal of too many cucumber flowers off cucumber plant.,be far too vigor with prune and regret the remov of too mani cucumb flower off cucumb plant,-0.1779,0.134,0.766,0.1
1961481653,sadness,"@tommcfly Tom , today my school played POV at the break , and I almost cryed !  your show in sao paulo is today ! I wish i could be there!",tommcfli tom today my school play pov at the break and i almost cri your show in sao paulo is today i wish i could be there,0.6249,0.0,0.812,0.188
