id,sentiment,tweet,snowball_stemmed_tweets,preprocessed_tweets,sent_negative,sent_neutral,sent_positive,snowball_negative,snowball_neutral,snowball_pos
1694327803,happiness,Down in Wellington for the Monet Exhibition. Casually just bumped into Wayne Brady in our hotel lobby!!  Mega exciting!!!,wellington monet exhibit casual bump wayn bradi hotel lobbi mega excit,wellington monet exhibition casually bumped wayne brady hotel lobby mega exciting,0.0,0.571,0.429,0.0,0.847,0.153
1694328035,happiness,"@besz Well, good luck then.",mentionher well good luck,mentionhere well good luck,0.0,0.111,0.889,0.0,0.111,0.889
1694328359,happiness,"@fanboy_uk Yeah, but it's Myst!",mentionher yeah myst,mentionhere yeah myst,0.0,0.476,0.524,0.0,0.476,0.524
1694328367,happiness,@Cadistra Ah brilliant! Thanks a bunch,mentionher ah brilliant thank bunch,mentionhere ah brilliant thanks bunch,0.0,0.309,0.691,0.0,0.323,0.677
1694328628,sadness,@lynnftw I know exactly what you are saying.. its so not cool... that is why tapes were better  :p,mentionher know exact say cool tape better p,mentionhere know exactly saying cool tapes better p,0.0,0.49,0.51,0.0,0.49,0.51
1694328666,happiness,@MicaR yup it gets better again after S4,mentionher yup get better s4,mentionhere yup gets better s4,0.0,0.58,0.42,0.0,0.58,0.42
1694328673,happiness,"to @WebAnime and @tbaggins1, thanks for following me.",mentionher mentionher thank follow,mentionhere mentionhere thanks following,0.0,0.508,0.492,0.0,0.545,0.455
1694329049,happiness,@peternomad Thanks! I know.,mentionher thank know,mentionhere thanks know,0.0,0.408,0.592,0.0,0.444,0.556
1694329082,happiness,@LEGmin http://twitpic.com/4jaz5 - Cool... luv it,mentionher urlher cool luv,mentionhere urlhere  cool luv,0.0,0.566,0.434,0.0,0.566,0.434
1694329474,happiness,"@audreythebaby gandang mac un ah! for sure, if its out in the market mas mahal pa sya sa macbook pro. ang cool ng concept!",mentionher gandang mac un ah sure market mas mahal pa sya sa macbook pro ang cool ng concept,mentionhere gandang mac un ah sure market mas mahal pa sya sa macbook pro ang cool ng concept,0.0,0.777,0.223,0.0,0.777,0.223
1694329574,happiness,I am now eating one of those big subway cookies with a glass of warm milk. YUM,eat one big subway cooki glass warm milk yum,eating one big subway cookies glass warm milk yum,0.0,0.808,0.192,0.0,0.808,0.192
1694330012,happiness,Has had a really good bank hoilday,realli good bank hoilday,really good bank hoilday,0.0,0.484,0.516,0.0,0.508,0.492
1694330130,happiness,"@Broooooke_ kk's  have fun eating lol, remember shaun loves you haha",mentionher kks fun eat lol rememb shaun love haha,mentionhere kks fun eating lol remember shaun loves haha,0.0,0.281,0.719,0.0,0.273,0.727
1694330208,happiness,watching JONAS for nick's beautiful voice to put me to sleep,watch jona nick beauti voic put sleep,watching jonas nicks beautiful voice put sleep,0.0,0.606,0.394,0.0,1.0,0.0
1694330281,happiness,@Brokenromantic haha malamang as one of my chef.,mentionher haha malamang one chef,mentionhere haha malamang one chef,0.0,0.571,0.429,0.0,0.571,0.429
1694330738,happiness,@TferThomas Thank you!,mentionher thank,mentionhere thank,0.0,0.286,0.714,0.0,0.286,0.714
1694330779,sadness,@Gjerninger Are you sure you want to know?  It's http://bit.ly/AUuAC - it makes me want to run. In other news: Happy Star Wars Day!,mentionher sure want know urlher make want run news happi star war day,mentionhere sure want know urlhere  makes want run news happy star wars day,0.178,0.396,0.426,0.219,0.506,0.275
1694331249,happiness,@clumsy_steph yeah school sucks totally. yea you can be so grateful that you got a better place  man i cant tell you how excited i am hul,mentionher yeah school suck total yea grate got better place man cant tell excit hul,mentionhere yeah school sucks totally yea grateful got better place man cant tell excited hul,0.198,0.436,0.366,0.145,0.6,0.255
1694331335,happiness,just got Home from school!  it was fun ) oh btw its a music school.,got home school fun oh btw music school,got home school fun  oh btw music school,0.0,0.68,0.32,0.0,0.68,0.32
1694331484,happiness,@kayles yessss it does! YAY! told you it was awesome,mentionher yessss yay told awesom,mentionhere yessss yay told awesome,0.0,0.286,0.714,0.0,0.541,0.459
1694331866,happiness,@LiesX xD send it!,mentionher xd send,mentionhere xd send,0.0,0.345,0.655,0.0,0.345,0.655
1694345057,happiness,@juicebox07 i know how annoying that can be!  but theres a german saying'pleasant anticipation is the greatest pleasure'(own translation),mentionher know annoy there german sayingpleas anticip greatest pleasureown translat,mentionhere know annoying theres german sayingpleasant anticipation greatest pleasureown translation,0.176,0.458,0.366,0.192,0.53,0.278
1694345183,happiness,@ChrisKalydo Happy STAR WARS Day,mentionher happi star war day,mentionhere happy star wars day,0.35,0.291,0.359,0.494,0.506,0.0
1694345277,happiness,relaxing fragrances are SOO IN! my latest loves are still lavender &amp; chamomile--the basic ones  trying to find more flower scents..,relax fragranc soo latest love still lavend amp chamomileth basic one tri find flower scent,relaxing fragrances soo latest loves still lavender amp chamomilethe basic ones trying find flower scents,0.0,0.653,0.347,0.0,0.647,0.353
1694345472,happiness,all time low mean so fucking much to me. i hope i get to see them in june. it would be so awesome. gaskarth is amazing,time low mean fuck much hope get see june would awesom gaskarth amaz,time low mean fucking much hope get see june would awesome gaskarth amazing,0.095,0.406,0.5,0.303,0.541,0.157
1694346172,happiness,"Weather is lovely, I'm headed home via supermarket. Planning to spend some quality time knitting tonight.",weather love im head home via supermarket plan spend qualiti time knit tonight,weather lovely im headed home via supermarket planning spend quality time knitting tonight,0.0,0.759,0.241,0.0,0.741,0.259
1694346303,happiness,Good morning friends. Happy May Bank Holiday.,good morn friend happi may bank holiday,good morning friends happy may bank holiday,0.0,0.195,0.805,0.0,0.312,0.688
1694346385,sadness,@emulley I missed you today...I know you must feel very tired. I will give you a massage tonight,mentionher miss todayi know must feel tire give massag tonight,mentionhere missed todayi know must feel tired give massage tonight,0.389,0.611,0.0,0.151,0.849,0.0
1694346632,sadness,"@frogworth hey, have a great gig! We'll have to do exchange of tracks via ze emayal  I'm all lost in loops right now and still writing xx",mentionher hey great gig well exchang track via ze emay im lost loop right still write xx,mentionhere hey great gig well exchange tracks via ze emayal im lost loops right still writing xx,0.102,0.622,0.276,0.102,0.622,0.276
1694346654,happiness,Happy #juddday everyone!,happi juddday everyon,happy juddday everyone,0.0,0.351,0.649,0.0,1.0,0.0
1694346726,happiness,I've got great expectations of tomorrow  It's gonna be awesome!! ? http://blip.fm/~5jf53,ive got great expect tomorrow gon na awesom urlhere5jf53,ive got great expectations tomorrow gonna awesome  urlhere5jf53,0.0,0.423,0.577,0.0,0.661,0.339
1694347053,happiness,playing with @elgg on a cool new website... hopefully ready very soon,play mentionher cool new websit hope readi soon,playing mentionhere cool new website hopefully ready soon,0.0,0.301,0.699,0.0,0.397,0.603
1694347543,happiness,@susieblackmon I know what appeals to you with knitting! Believe me I KNOW!,mentionher know appeal knit believ know,mentionhere know appeals knitting believe know,0.0,1.0,0.0,0.0,1.0,0.0
1694347719,happiness,"@cindeelean I wake up at 4:30 during the week - and funny, Deathcab makes me think of you!  (&amp; I use your calendar to track work hours)",mentionher wake 430 week funni deathcab make think amp use calendar track work hour,mentionhere wake 430 week  funny deathcab makes think amp use calendar track work hours,0.0,0.818,0.182,0.0,1.0,0.0
1694347754,happiness,@kenlee86 nice recolouring of your page  nobody is buying your anti-twittering words!! YOU LOVE IT!!!!,mentionher nice recolour page nobodi buy antitwitt word love,mentionhere nice recolouring page nobody buying antitwittering words love,0.0,0.5,0.5,0.0,0.5,0.5
1694347869,happiness,@nienerenee hahaha niene ur soo smart.! lmao i think that is who its by..  good lookin.. whts up gurlie?? i come home this weekend.!,mentionher hahaha nien ur soo smart lmao think good lookin whts gurli come home weekend,mentionhere hahaha niene ur soo smart lmao think good lookin whts gurlie come home weekend,0.0,0.456,0.544,0.0,0.456,0.544
1694347981,happiness,"@joolzgirl oh no! u must get 1!!!lol mum still isnt convinced, and we have 3",mentionher oh u must get 1lol mum still isnt convinc 3,mentionhere oh u must get 1lol mum still isnt convinced 3,0.22,0.78,0.0,0.0,1.0,0.0
1694348300,happiness,@leeprovoost Thanks for the tip! It's our Company laptops so was aiming for another solution actually....,mentionher thank tip compani laptop aim anoth solut actual,mentionhere thanks tip company laptops aiming another solution actually,0.0,0.574,0.426,0.0,0.762,0.238
1694348417,happiness,Ha ha 1 point for the men,ha ha 1 point men,ha ha 1 point men,0.0,0.294,0.706,0.0,0.294,0.706
1694348463,happiness,@keza34 sounds like my kinda day,mentionher sound like kinda day,mentionhere sounds like kinda day,0.0,0.615,0.385,0.0,0.615,0.385
1694348464,sadness,graandma's houseee  i havee too leave now! &lt;3,graandma housee have leav lt3,graandmas houseee havee leave lt3,0.231,0.769,0.0,0.0,1.0,0.0
1694348466,happiness,@rafikakikukeko of couuuurse fika  i'll pray thes best for you then.,mentionher couuuurs fika ill pray thes best,mentionhere couuuurse fika ill pray thes best,0.211,0.301,0.489,0.211,0.301,0.489
1694348542,happiness,@wiseleo  i got named - and since you recco so few peeps I felt pretty honored... I gotta talk to you about blowin' up my ego like that,mentionher got name sinc recco peep felt pretti honor got ta talk blowin ego like,mentionhere got named  since recco peeps felt pretty honored gotta talk blowin ego like,0.0,0.537,0.463,0.0,0.695,0.305
1694348890,happiness,updating my resume,updat resum,updating resume,0.0,1.0,0.0,0.0,1.0,0.0
1694348940,happiness,"@journo_at_work agree totally, think though if we can take a point off Everton and Liverpool beat Man City we are happy days",mentionher agre total think though take point everton liverpool beat man citi happi day,mentionhere agree totally think though take point everton liverpool beat man city happy days,0.0,0.659,0.341,0.0,1.0,0.0
1694348980,happiness,@hannibals Great news! we got it by the balls,mentionher great news got ball,mentionhere great news got balls,0.0,0.494,0.506,0.0,0.494,0.506
1694348993,happiness,"everybody is awake (well not everybody, u know what i mean. ma friends) haha, and I'm having fun AIMing them",everybodi awak well everybodi u know mean friend haha im fun aim,everybody awake well everybody u know mean friends haha im fun aiming,0.0,0.378,0.622,0.0,0.376,0.624
1694349019,happiness,I've just about made it all the way round the park jogging. Quite pleased for my 6th outing,ive made way round park jog quit pleas 6th outing,ive made way round park jogging quite pleased 6th outing,0.0,0.738,0.262,0.0,1.0,0.0
1694349381,sadness,"discovering kindred spirits on and off line, here and there.",discov kindr spirit line,discovering kindred spirits line,0.0,1.0,0.0,0.0,0.638,0.362
1694349443,happiness,"@uhandbag I will  I enjoyed doing the peg bags, I've adapted the design for a tote bag  Bit cuter than I normally do",mentionher enjoy peg bag ive adapt design tote bag bit cuter normal,mentionhere enjoyed peg bags ive adapted design tote bag bit cuter normally,0.0,0.602,0.398,0.0,0.606,0.394
1694349877,happiness,"@introversimonDu sounds good.  and yeah, I turn 21 tomorrow so I'll definitely be partying.",mentionher sound good yeah turn 21 tomorrow ill definit parti,mentionhere sounds good yeah turn 21 tomorrow ill definitely partying,0.154,0.275,0.571,0.188,0.47,0.342
1694363788,happiness,@annalisaceccato hey thanks mate your cool coz you watched it...,mentionher hey thank mate cool coz watch,mentionhere hey thanks mate cool coz watched,0.0,0.49,0.51,0.0,0.51,0.49
1694363999,happiness,"woke up, now having breakfast and online, as every morning (except holidays and weekends), haha. then bath and school!",woke breakfast onlin everi morn except holiday weekend haha bath school,woke breakfast online every morning except holidays weekends haha bath school,0.0,0.616,0.384,0.0,0.612,0.388
1694364054,sadness,"@sophieveronica Ha-ha abbreviate it , so it's not so bulky",mentionher haha abbrevi bulki,mentionhere haha abbreviate  bulky,0.0,0.5,0.5,0.0,0.5,0.5
1694364234,happiness,@Samiyusuf : Sir ! Everything Will Be Great InShaa'Allah,mentionher sir everyth great inshaaallah,mentionhere  sir  everything great inshaaallah,0.0,0.494,0.506,0.0,0.494,0.506
1694364339,happiness,@davorkapozgan CongratulationS. Great funky site! U did it waaw,mentionher congratul great funki site u waaw,mentionhere congratulations great funky site u waaw,0.113,0.242,0.645,0.0,0.549,0.451
1694364459,happiness,@HulantheHoly morning,mentionher morn,mentionhere morning,0.0,1.0,0.0,0.0,1.0,0.0
1694364924,happiness,@b_luca LOL!  I'm glad to see I'm not the only one out there!!!,mentionher lol im glad see im one,mentionhere lol im glad see im one,0.0,0.463,0.537,0.0,0.463,0.537
1694365064,happiness,new phones just arrived in the office. not much else is gona get done today,new phone arriv offic much els gona get done today,new phones arrived office much else gona get done today,0.0,1.0,0.0,0.0,1.0,0.0
1694365634,happiness,"had a great shot yesterday, editing pics now",great shot yesterday edit pic,great shot yesterday editing pics,0.0,0.494,0.506,0.0,0.494,0.506
1694365651,happiness,@JennaMadison hehehehehe.....it play time now cutie!  lol lol,mentionher heheheheheit play time cuti lol lol,mentionhere heheheheheit play time cutie lol lol,0.0,0.222,0.778,0.0,0.333,0.667
1694365828,happiness,"@Crimsonmuse i just saw this! im freakin' starving right now! i'm thinking peanut butter fudge ice cream...&amp; now steak, of course!",mentionher saw im freakin starv right im think peanut butter fudg ice creamamp steak cours,mentionhere saw im freakin starving right im thinking peanut butter fudge ice creamamp steak course,0.167,0.833,0.0,0.0,1.0,0.0
1694366003,happiness,well that rowing machine has paid off this week as i've lost 3lbs this week,well row machin paid week ive lost 3lbs week,well rowing machine paid week ive lost 3lbs week,0.202,0.614,0.184,0.202,0.614,0.184
